Metric,Date,AvgC,AvgT,StdC,StdT,NC,NT
Reference_SurplusFY15,8/1/2016,0.293989577,0.24388528,79.89244149,79.70366848,2616209,2618267
Reference_SurplusFY15,8/2/2016,0.724941167,0.731247405,76.1978913,76.55672309,2601215,2601808
Reference_SurplusFY15,8/3/2016,0.552719601,0.462624324,75.98226465,76.02027257,2579048,2577304
Reference_SurplusFY15,8/4/2016,0.512756311,0.563099201,76.20430896,75.73007225,2699308,2698319
Reference_SurplusFY15,8/5/2016,0.541161369,0.455048826,76.49227021,75.57644182,2606887,2609858
Reference_SurplusFY15,8/6/2016,-0.219797996,-0.229028416,66.69627906,67.0227962,1849581,1850491
Reference_SurplusFY15,8/7/2016,0.056238558,0.045906711,60.81380571,60.69861196,2031540,2031116
Reference_SurplusFY15,8/8/2016,0.878880607,0.8218437,70.23639911,70.04922095,3067179,3071534
Reference_SurplusFY15,8/9/2016,0.814871024,0.827633342,70.45588848,70.79999055,2999552,2999667
Reference_SurplusFY15,8/10/2016,0.873918994,0.807910592,71.06199154,71.14320961,3020886,3020433
Reference_SurplusFY15,8/11/2016,0.682238142,0.739396087,71.11540474,71.04368799,2967085,2969788
Reference_SurplusFY15,8/12/2016,0.882179699,0.89492681,69.81968422,69.94102516,2791656,2793814
Reference_SurplusFY15_WinRate,7/30/2016,0.450873939,0.44899622,0.471889905,0.471276699,51162,51268
Reference_SurplusFY15_WinRate,7/31/2016,0.4388807,0.438032466,0.468573084,0.46798779,60576,60015
Reference_SurplusFY15_WinRate,8/1/2016,0.475006149,0.472120935,0.473645951,0.473952548,105794,106309
Reference_SurplusFY15_WinRate,8/2/2016,0.515853105,0.517631971,0.475211966,0.475318254,101874,101960
Reference_SurplusFY15_WinRate,8/3/2016,0.488994731,0.487620636,0.476112966,0.475891084,94535,94466
Reference_SurplusFY15_WinRate,8/4/2016,0.485221678,0.484742059,0.475882768,0.476193209,96965,96919
Reference_SurplusFY15_WinRate,8/5/2016,0.484799438,0.483034235,0.476466598,0.476304312,93047,92611
Reference_SurplusFY15_WinRate,8/6/2016,0.446827097,0.443990024,0.472306975,0.471082647,56373,56135
Reference_SurplusFY15_WinRate,8/7/2016,0.458832176,0.45939412,0.473971397,0.474075102,54355,54163
Reference_SurplusFY15_WinRate,8/8/2016,0.508514478,0.507165624,0.478192791,0.478021323,99336,99279
Reference_SurplusFY15_WinRate,8/9/2016,0.507674837,0.506071422,0.477918098,0.478022648,97062,97492
Reference_SurplusFY15_WinRate,8/10/2016,0.504459565,0.503538821,0.478320565,0.478257181,95982,97056
Reference_SurplusFY15_WinRate,8/11/2016,0.498387083,0.498255705,0.477679,0.478240254,94890,94976
Reference_SurplusFY15_WinRate,8/12/2016,0.532936215,0.534896585,0.475860452,0.475972761,91460,91519
RelatedSearchesConditionalFollowOnSuccessClickRate,7/30/2016,0.536457092,0.536741868,0.422267879,0.421897628,93680,93984
RelatedSearchesConditionalFollowOnSuccessClickRate,7/31/2016,0.533885329,0.529928575,0.422210068,0.422661741,99096,98821
RelatedSearchesConditionalFollowOnSuccessClickRate,8/1/2016,0.526856491,0.52522067,0.425880714,0.425491061,145078,145871
RelatedSearchesConditionalFollowOnSuccessClickRate,8/2/2016,0.528565326,0.526992487,0.425602157,0.425677907,143864,143993
RelatedSearchesConditionalFollowOnSuccessClickRate,8/3/2016,0.52607035,0.52897988,0.426666448,0.425254727,139795,140004
RelatedSearchesConditionalFollowOnSuccessClickRate,8/4/2016,0.526025971,0.52543558,0.426286233,0.426292155,145172,145813
RelatedSearchesConditionalFollowOnSuccessClickRate,8/5/2016,0.526271864,0.522592934,0.426442919,0.426697617,138883,139650
RelatedSearchesConditionalFollowOnSuccessClickRate,8/6/2016,0.532365789,0.529220651,0.423011915,0.422957146,103558,104540
RelatedSearchesConditionalFollowOnSuccessClickRate,8/7/2016,0.536262625,0.534598845,0.423130371,0.42211641,114070,114730
RelatedSearchesConditionalFollowOnSuccessClickRate,8/8/2016,0.527144761,0.525601384,0.425615683,0.42601287,169746,170510
RelatedSearchesConditionalFollowOnSuccessClickRate,8/9/2016,0.525762564,0.525946864,0.425902583,0.425643681,164243,165055
RelatedSearchesConditionalFollowOnSuccessClickRate,8/10/2016,0.528425177,0.528215737,0.425282654,0.425494154,163172,164377
RelatedSearchesConditionalFollowOnSuccessClickRate,8/11/2016,0.530587733,0.529345452,0.425538885,0.425212229,158625,159396
RelatedSearchesConditionalFollowOnSuccessClickRate,8/12/2016,0.527966508,0.530764722,0.426044155,0.425619338,145252,146314
RelatedSearchesFollowOnSuccessClickRate,7/30/2016,0.011826774,0.011847093,0.062945459,0.062933459,1193485,1192511
RelatedSearchesFollowOnSuccessClickRate,7/31/2016,0.011997528,0.011839308,0.063160624,0.062612291,1225481,1227308
RelatedSearchesFollowOnSuccessClickRate,8/1/2016,0.010600837,0.010668214,0.058276226,0.058539668,1946418,1946546
RelatedSearchesFollowOnSuccessClickRate,8/2/2016,0.010754508,0.010700916,0.058829907,0.058508639,1922087,1921669
RelatedSearchesFollowOnSuccessClickRate,8/3/2016,0.010529502,0.010594426,0.058482675,0.058589627,1909447,1909402
RelatedSearchesFollowOnSuccessClickRate,8/4/2016,0.010511507,0.010506548,0.058589351,0.058259139,1995740,1996123
RelatedSearchesFollowOnSuccessClickRate,8/5/2016,0.010770232,0.010752189,0.059262275,0.059050633,1867197,1869798
RelatedSearchesFollowOnSuccessClickRate,8/6/2016,0.012175769,0.012164597,0.063656256,0.063601443,1269600,1271466
RelatedSearchesFollowOnSuccessClickRate,8/7/2016,0.012262178,0.012341229,0.064058012,0.064055004,1392816,1390856
RelatedSearchesFollowOnSuccessClickRate,8/8/2016,0.011042466,0.011075391,0.059556948,0.059761945,2204938,2208186
RelatedSearchesFollowOnSuccessClickRate,8/9/2016,0.010934913,0.010954136,0.059447804,0.059391035,2155631,2156430
RelatedSearchesFollowOnSuccessClickRate,8/10/2016,0.010887654,0.010956593,0.059308055,0.059444692,2164971,2166448
RelatedSearchesFollowOnSuccessClickRate,8/11/2016,0.010813469,0.010790179,0.059180639,0.059118073,2126676,2129015
RelatedSearchesFollowOnSuccessClickRate,8/12/2016,0.010597424,0.010732711,0.058993499,0.059369978,1991995,1994629
RequeryClicksWebOnlyPerSession,7/30/2016,0.243048876,0.244527758,1.805951613,1.765296094,1686301,1685535
RequeryClicksWebOnlyPerSession,7/31/2016,0.244357576,0.245780508,1.678407748,1.735727748,1730898,1731642
RequeryClicksWebOnlyPerSession,8/1/2016,0.223317687,0.226763815,1.624239715,1.635990457,2616209,2618267
RequeryClicksWebOnlyPerSession,8/2/2016,0.22267586,0.224911913,1.595578003,1.632628238,2601215,2601808
RequeryClicksWebOnlyPerSession,8/3/2016,0.220393321,0.223710325,1.617950365,1.653049259,2579048,2577304
RequeryClicksWebOnlyPerSession,8/4/2016,0.228214205,0.230570782,1.638307833,1.66217602,2699308,2698319
RequeryClicksWebOnlyPerSession,8/5/2016,0.231274452,0.23553579,1.707852973,1.735225348,2606887,2609858
RequeryClicksWebOnlyPerSession,8/6/2016,0.250161216,0.253926355,1.773578366,1.799895352,1849581,1850491
RequeryClicksWebOnlyPerSession,8/7/2016,0.24459896,0.248520385,1.711151377,1.717767842,2031540,2031116
RequeryClicksWebOnlyPerSession,8/8/2016,0.217898321,0.218533524,1.5978341,1.574887529,3067179,3071534
RequeryClicksWebOnlyPerSession,8/9/2016,0.219972876,0.22187497,1.600658,1.644776231,2999552,2999667
RequeryClicksWebOnlyPerSession,8/10/2016,0.221832446,0.222449507,1.634214696,1.646408679,3020886,3020433
RequeryClicksWebOnlyPerSession,8/11/2016,0.214617928,0.216966482,1.626420817,1.659947953,2967085,2969788
RequeryClicksWebOnlyPerSession,8/12/2016,0.218044145,0.219682181,1.614723179,1.640890477,2791656,2793814
RequeryRate_AllQueryEngagement,7/30/2016,0.063924997,0.064318072,0.160327822,0.160694625,1400023,1399150
RequeryRate_AllQueryEngagement,7/31/2016,0.064831234,0.064869761,0.16091225,0.161127907,1428657,1430855
RequeryRate_AllQueryEngagement,8/1/2016,0.06958215,0.069548294,0.164091126,0.163984623,2243454,2244708
RequeryRate_AllQueryEngagement,8/2/2016,0.070693871,0.070687075,0.165320741,0.165280532,2219949,2219621
RequeryRate_AllQueryEngagement,8/3/2016,0.069623531,0.069707014,0.164652837,0.164505257,2207500,2206242
RequeryRate_AllQueryEngagement,8/4/2016,0.069614124,0.069590864,0.164820183,0.164770232,2308661,2308457
RequeryRate_AllQueryEngagement,8/5/2016,0.069207702,0.069188131,0.164162428,0.164093132,2227604,2230947
RequeryRate_AllQueryEngagement,8/6/2016,0.064637723,0.064713609,0.160467798,0.160344647,1530784,1532726
RequeryRate_AllQueryEngagement,8/7/2016,0.064943451,0.065204096,0.160636698,0.160932424,1673942,1673667
RequeryRate_AllQueryEngagement,8/8/2016,0.070019966,0.070268936,0.16429197,0.16456998,2630029,2633732
RequeryRate_AllQueryEngagement,8/9/2016,0.070459379,0.070565151,0.164950859,0.165077467,2574308,2574273
RequeryRate_AllQueryEngagement,8/10/2016,0.070102023,0.069966569,0.164873769,0.164658426,2587576,2588170
RequeryRate_AllQueryEngagement,8/11/2016,0.070195834,0.070026374,0.165280295,0.164905082,2544461,2546650
RequeryRate_AllQueryEngagement,8/12/2016,0.068590601,0.068711884,0.163439849,0.163595858,2388602,2390056
RequestAbortedDisconnectedPageCov_AllQueryEngagement,7/30/2016,0,0,0,0,1686301,1685535
RequestAbortedDisconnectedPageCov_AllQueryEngagement,7/31/2016,0,0,0,0,1730898,1731642
RequestAbortedDisconnectedPageCov_AllQueryEngagement,8/1/2016,0,0,0,0,2616209,2618267
RequestAbortedDisconnectedPageCov_AllQueryEngagement,8/2/2016,0,0,0,0,2601215,2601808
RequestAbortedDisconnectedPageCov_AllQueryEngagement,8/3/2016,0,0,0,0,2579048,2577304
RequestAbortedDisconnectedPageCov_AllQueryEngagement,8/4/2016,0,0,0,0,2699308,2698319
RequestAbortedDisconnectedPageCov_AllQueryEngagement,8/5/2016,0,0,0,0,2606887,2609858
RequestAbortedDisconnectedPageCov_AllQueryEngagement,8/6/2016,0,0,0,0,1849581,1850491
RequestAbortedDisconnectedPageCov_AllQueryEngagement,8/7/2016,0,0,0,0,2031540,2031116
RequestAbortedDisconnectedPageCov_AllQueryEngagement,8/8/2016,0,0,0,0,3067179,3071534
RequestAbortedDisconnectedPageCov_AllQueryEngagement,8/9/2016,0,0,0,0,2999552,2999667
RequestAbortedDisconnectedPageCov_AllQueryEngagement,8/10/2016,0,0,0,0,3020886,3020433
RequestAbortedDisconnectedPageCov_AllQueryEngagement,8/11/2016,0,0,0,0,2967085,2969788
RequestAbortedDisconnectedPageCov_AllQueryEngagement,8/12/2016,0,0,0,0,2791656,2793814
RequestAbortedDownstackErrorPageCov_AllQueryEngagement,7/30/2016,0,0,0,0,1686301,1685535
RequestAbortedDownstackErrorPageCov_AllQueryEngagement,7/31/2016,0,0,0,0,1730898,1731642
RequestAbortedDownstackErrorPageCov_AllQueryEngagement,8/1/2016,0,0,0,0,2616209,2618267
RequestAbortedDownstackErrorPageCov_AllQueryEngagement,8/2/2016,0,0,0,0,2601215,2601808
RequestAbortedDownstackErrorPageCov_AllQueryEngagement,8/3/2016,0,0,0,0,2579048,2577304
RequestAbortedDownstackErrorPageCov_AllQueryEngagement,8/4/2016,0,0,0,0,2699308,2698319
RequestAbortedDownstackErrorPageCov_AllQueryEngagement,8/5/2016,0,0,0,0,2606887,2609858
RequestAbortedDownstackErrorPageCov_AllQueryEngagement,8/6/2016,0,0,0,0,1849581,1850491
RequestAbortedDownstackErrorPageCov_AllQueryEngagement,8/7/2016,0,0,0,0,2031540,2031116
RequestAbortedDownstackErrorPageCov_AllQueryEngagement,8/8/2016,0,0,0,0,3067179,3071534
RequestAbortedDownstackErrorPageCov_AllQueryEngagement,8/9/2016,0,0,0,0,2999552,2999667
RequestAbortedDownstackErrorPageCov_AllQueryEngagement,8/10/2016,0,0,0,0,3020886,3020433
RequestAbortedDownstackErrorPageCov_AllQueryEngagement,8/11/2016,0,0,0,0,2967085,2969788
RequestAbortedDownstackErrorPageCov_AllQueryEngagement,8/12/2016,0,0,0,0,2791656,2793814
RequestAbortedInternalErrorPageCov_AllQueryEngagement,7/30/2016,0,0,0,0,1686301,1685535
RequestAbortedInternalErrorPageCov_AllQueryEngagement,7/31/2016,0,0,0,0,1730898,1731642
RequestAbortedInternalErrorPageCov_AllQueryEngagement,8/1/2016,0,0,0,0,2616209,2618267
RequestAbortedInternalErrorPageCov_AllQueryEngagement,8/2/2016,0,0,0,0,2601215,2601808
RequestAbortedInternalErrorPageCov_AllQueryEngagement,8/3/2016,0,0,0,0,2579048,2577304
RequestAbortedInternalErrorPageCov_AllQueryEngagement,8/4/2016,0,0,0,0,2699308,2698319
RequestAbortedInternalErrorPageCov_AllQueryEngagement,8/5/2016,0,0,0,0,2606887,2609858
RequestAbortedInternalErrorPageCov_AllQueryEngagement,8/6/2016,0,0,0,0,1849581,1850491
RequestAbortedInternalErrorPageCov_AllQueryEngagement,8/7/2016,0,0,0,0,2031540,2031116
RequestAbortedInternalErrorPageCov_AllQueryEngagement,8/8/2016,0,0,0,0,3067179,3071534
RequestAbortedInternalErrorPageCov_AllQueryEngagement,8/9/2016,0,0,0,0,2999552,2999667
RequestAbortedInternalErrorPageCov_AllQueryEngagement,8/10/2016,0,0,0,0,3020886,3020433
RequestAbortedInternalErrorPageCov_AllQueryEngagement,8/11/2016,0,0,0,0,2967085,2969788
RequestAbortedInternalErrorPageCov_AllQueryEngagement,8/12/2016,0,0,0,0,2791656,2793814
RequestAbortedPageCov_AllQueryEngagement,7/30/2016,0,0,0,0,1686301,1685535
RequestAbortedPageCov_AllQueryEngagement,7/31/2016,0,0,0,0,1730898,1731642
RequestAbortedPageCov_AllQueryEngagement,8/1/2016,0,0,0,0,2616209,2618267
RequestAbortedPageCov_AllQueryEngagement,8/2/2016,0,0,0,0,2601215,2601808
RequestAbortedPageCov_AllQueryEngagement,8/3/2016,0,0,0,0,2579048,2577304
RequestAbortedPageCov_AllQueryEngagement,8/4/2016,0,0,0,0,2699308,2698319
RequestAbortedPageCov_AllQueryEngagement,8/5/2016,0,0,0,0,2606887,2609858
RequestAbortedPageCov_AllQueryEngagement,8/6/2016,0,0,0,0,1849581,1850491
RequestAbortedPageCov_AllQueryEngagement,8/7/2016,0,0,0,0,2031540,2031116
RequestAbortedPageCov_AllQueryEngagement,8/8/2016,0,0,0,0,3067179,3071534
RequestAbortedPageCov_AllQueryEngagement,8/9/2016,0,0,0,0,2999552,2999667
RequestAbortedPageCov_AllQueryEngagement,8/10/2016,0,0,0,0,3020886,3020433
RequestAbortedPageCov_AllQueryEngagement,8/11/2016,0,0,0,0,2967085,2969788
RequestAbortedPageCov_AllQueryEngagement,8/12/2016,0,0,0,0,2791656,2793814
Revenue,7/30/2016,0.195123,0.193937314,1.704386618,1.468035766,1686301,1685535
Revenue,7/31/2016,0.19707204,0.198177603,1.826939618,1.4780967,1730898,1731642
Revenue,8/1/2016,0.212076443,0.21240034,1.976748077,1.721713201,2616209,2618267
Revenue,8/2/2016,0.209400392,0.207364164,2.029187292,1.715352027,2601215,2601808
Revenue,8/3/2016,0.203557002,0.203428303,1.80690449,1.645250219,2579048,2577304
Revenue,8/4/2016,0.186395343,0.188526679,1.417718276,1.735504552,2699308,2698319
Revenue,8/5/2016,0.197401778,0.197722271,1.565457367,1.668873754,2606887,2609858
Revenue,8/6/2016,0.193369147,0.196496724,1.415752774,1.59725866,1849581,1850491
Revenue,8/7/2016,0.195239528,0.195780975,1.431645317,1.424632078,2031540,2031116
Revenue,8/8/2016,0.208866408,0.207858432,1.660585779,1.550910002,3067179,3071534
Revenue,8/9/2016,0.203161765,0.205498404,1.559429751,1.715612715,2999552,2999667
Revenue,8/10/2016,0.201208556,0.203227547,1.520825413,1.691862562,3020886,3020433
Revenue,8/11/2016,0.19759931,0.199706356,1.535676424,1.596494631,2967085,2969788
Revenue,8/12/2016,0.191818243,0.192859349,1.493116785,1.591965664,2791656,2793814
RewardsUser,7/30/2016,0.054894707,0.055060263,0.22777469,0.22809792,1686301,1685535
RewardsUser,7/31/2016,0.056353407,0.056187133,0.230602974,0.230282804,1730898,1731642
RewardsUser,8/1/2016,0.046932413,0.04664192,0.211494157,0.210870738,2616209,2618267
RewardsUser,8/2/2016,0.046730855,0.046438477,0.211061837,0.210432796,2601215,2601808
RewardsUser,8/3/2016,0.047192995,0.047156641,0.212051489,0.211973842,2579048,2577304
RewardsUser,8/4/2016,0.047970072,0.047819402,0.213702975,0.213383981,2699308,2698319
RewardsUser,8/5/2016,0.049215405,0.049099989,0.216317514,0.216076834,2606887,2609858
RewardsUser,8/6/2016,0.057738482,0.05722157,0.233248321,0.232265561,1849581,1850491
RewardsUser,8/7/2016,0.058236116,0.058242365,0.234189449,0.234201236,2031540,2031116
RewardsUser,8/8/2016,0.047619653,0.047589576,0.212960176,0.212896272,3067179,3071534
RewardsUser,8/9/2016,0.048220201,0.048234021,0.21423125,0.214260391,2999552,2999667
RewardsUser,8/10/2016,0.047916075,0.047952396,0.213588716,0.213665578,3020886,3020433
RewardsUser,8/11/2016,0.047930208,0.04781183,0.213618628,0.213367932,2967085,2969788
RewardsUser,8/12/2016,0.048912903,0.048952794,0.215685994,0.215769401,2791656,2793814
RichCaptionRegionFastBackClickRate,7/30/2016,0.288075259,0.285428505,0.41666822,0.415878174,18530,18436
RichCaptionRegionFastBackClickRate,7/31/2016,0.295232187,0.29988125,0.419024208,0.421435329,18758,18270
RichCaptionRegionFastBackClickRate,8/1/2016,0.303009123,0.298111992,0.423238501,0.421670793,32067,31990
RichCaptionRegionFastBackClickRate,8/2/2016,0.305120252,0.30407556,0.424785236,0.424558279,31203,31252
RichCaptionRegionFastBackClickRate,8/3/2016,0.302724548,0.310816195,0.423851232,0.427731745,29859,29851
RichCaptionRegionFastBackClickRate,8/4/2016,0.300492371,0.303382957,0.422862922,0.424676815,31905,31779
RichCaptionRegionFastBackClickRate,8/5/2016,0.306587778,0.304594058,0.42636063,0.426796185,30619,30494
RichCaptionRegionFastBackClickRate,8/6/2016,0.291684256,0.293813398,0.417169307,0.419287381,20288,20223
RichCaptionRegionFastBackClickRate,8/7/2016,0.283738578,0.293471773,0.414475056,0.418875144,21212,21012
RichCaptionRegionFastBackClickRate,8/8/2016,0.294609085,0.298552666,0.419022623,0.42144228,37518,37472
RichCaptionRegionFastBackClickRate,8/9/2016,0.296048948,0.297097337,0.420126911,0.420779526,35152,35059
RichCaptionRegionFastBackClickRate,8/10/2016,0.298265025,0.303310292,0.422470486,0.42453324,34856,34952
RichCaptionRegionFastBackClickRate,8/11/2016,0.299980675,0.298622633,0.423398422,0.422552835,33696,33524
RichCaptionRegionFastBackClickRate,8/12/2016,0.300820945,0.30242805,0.424590309,0.42481833,32218,32149
RichCaptionRegion_ItemCTR,7/30/2016,0.014979676,0.0150557,0.086329752,0.086738958,1114520,1114237
RichCaptionRegion_ItemCTR,7/31/2016,0.014713535,0.014673253,0.084532222,0.08465983,1144687,1146503
RichCaptionRegion_ItemCTR,8/1/2016,0.014600896,0.014439533,0.084934848,0.084028515,1791530,1792100
RichCaptionRegion_ItemCTR,8/2/2016,0.014615844,0.0145194,0.084609948,0.084269599,1769024,1769329
RichCaptionRegion_ItemCTR,8/3/2016,0.014416578,0.014315856,0.084669194,0.084301824,1755858,1756526
RichCaptionRegion_ItemCTR,8/4/2016,0.014739538,0.014699976,0.085958079,0.085847386,1822925,1823523
RichCaptionRegion_ItemCTR,8/5/2016,0.015347711,0.015391504,0.088057977,0.08817915,1693893,1695766
RichCaptionRegion_ItemCTR,8/6/2016,0.01617042,0.016075922,0.090577095,0.090133612,1166698,1167930
RichCaptionRegion_ItemCTR,8/7/2016,0.01538682,0.015358908,0.087333103,0.087549182,1279041,1278301
RichCaptionRegion_ItemCTR,8/8/2016,0.015629544,0.015574599,0.088318574,0.088222873,1993841,1997436
RichCaptionRegion_ItemCTR,8/9/2016,0.015331429,0.015209764,0.087660967,0.087220611,1948810,1949532
RichCaptionRegion_ItemCTR,8/10/2016,0.015136696,0.015130957,0.087143513,0.086928567,1957009,1958525
RichCaptionRegion_ItemCTR,8/11/2016,0.015004097,0.014928508,0.087029621,0.086789467,1924102,1925571
RichCaptionRegion_ItemCTR,8/12/2016,0.015057354,0.01509663,0.08736619,0.087338137,1807839,1810531
RichCaptionRegion_PageCov_AllQueryEngagement,7/30/2016,0.66950132,0.669029319,0.398541591,0.398300174,1400023,1399150
RichCaptionRegion_PageCov_AllQueryEngagement,7/31/2016,0.673887855,0.674017701,0.396051245,0.396029625,1428657,1430855
RichCaptionRegion_PageCov_AllQueryEngagement,8/1/2016,0.663663253,0.663330533,0.395491283,0.395527338,2243454,2244708
RichCaptionRegion_PageCov_AllQueryEngagement,8/2/2016,0.660974129,0.660985786,0.396093948,0.395995837,2219949,2219621
RichCaptionRegion_PageCov_AllQueryEngagement,8/3/2016,0.661789526,0.66254656,0.397394132,0.396945245,2207500,2206242
RichCaptionRegion_PageCov_AllQueryEngagement,8/4/2016,0.651768059,0.651466502,0.39929947,0.399100123,2308661,2308457
RichCaptionRegion_PageCov_AllQueryEngagement,8/5/2016,0.61654276,0.616336402,0.40907254,0.409171633,2227604,2230947
RichCaptionRegion_PageCov_AllQueryEngagement,8/6/2016,0.623362297,0.623291841,0.410337967,0.410344995,1530784,1532726
RichCaptionRegion_PageCov_AllQueryEngagement,8/7/2016,0.626032253,0.625544775,0.410094809,0.410138317,1673942,1673667
RichCaptionRegion_PageCov_AllQueryEngagement,8/8/2016,0.610671346,0.610809245,0.408902542,0.408781439,2630029,2633732
RichCaptionRegion_PageCov_AllQueryEngagement,8/9/2016,0.609274821,0.609742775,0.408997587,0.408888972,2574308,2574273
RichCaptionRegion_PageCov_AllQueryEngagement,8/10/2016,0.61015211,0.610276593,0.409780068,0.409642602,2587576,2588170
RichCaptionRegion_PageCov_AllQueryEngagement,8/11/2016,0.610632399,0.610545346,0.410071585,0.410118155,2544461,2546650
RichCaptionRegion_PageCov_AllQueryEngagement,8/12/2016,0.614338292,0.614780336,0.410398058,0.410230041,2388602,2390056
RightPanePageCTR,7/30/2016,0,0,0,0,1400023,1399150
RightPanePageCTR,7/31/2016,0,0,0,0,1428657,1430855
RightPanePageCTR,8/1/2016,0,0,0,0,2243454,2244708
RightPanePageCTR,8/2/2016,0,0,0,0,2219949,2219621
RightPanePageCTR,8/3/2016,0,0,0,0,2207500,2206242
RightPanePageCTR,8/4/2016,0,0,0,0,2308661,2308457
RightPanePageCTR,8/5/2016,0,0,0,0,2227604,2230947
RightPanePageCTR,8/6/2016,0,0,0,0,1530784,1532726
RightPanePageCTR,8/7/2016,0,0,0,0,1673942,1673667
RightPanePageCTR,8/8/2016,0,0,0,0,2630029,2633732
RightPanePageCTR,8/9/2016,0,0,0,0,2574308,2574273
RightPanePageCTR,8/10/2016,0,0,0,0,2587576,2588170
RightPanePageCTR,8/11/2016,0,0,0,0,2544461,2546650
RightPanePageCTR,8/12/2016,0,0,0,0,2388602,2390056
RightPaneTwitterTransferClickCount,7/30/2016,0,0,0,0,1686301,1685535
RightPaneTwitterTransferClickCount,7/31/2016,0,0,0,0,1730898,1731642
RightPaneTwitterTransferClickCount,8/1/2016,0,0,0,0,2616209,2618267
RightPaneTwitterTransferClickCount,8/2/2016,0,0,0,0,2601215,2601808
RightPaneTwitterTransferClickCount,8/3/2016,0,0,0,0,2579048,2577304
RightPaneTwitterTransferClickCount,8/4/2016,0,0,0,0,2699308,2698319
RightPaneTwitterTransferClickCount,8/5/2016,0,0,0,0,2606887,2609858
RightPaneTwitterTransferClickCount,8/6/2016,0,0,0,0,1849581,1850491
RightPaneTwitterTransferClickCount,8/7/2016,0,0,0,0,2031540,2031116
RightPaneTwitterTransferClickCount,8/8/2016,0,0,0,0,3067179,3071534
RightPaneTwitterTransferClickCount,8/9/2016,0,0,0,0,2999552,2999667
RightPaneTwitterTransferClickCount,8/10/2016,0,0,0,0,3020886,3020433
RightPaneTwitterTransferClickCount,8/11/2016,0,0,0,0,2967085,2969788
RightPaneTwitterTransferClickCount,8/12/2016,0,0,0,0,2791656,2793814
RightRailAdBiddedCTR,7/30/2016,0.015648115,0.015977307,0.103553581,0.102127456,566751,550909
RightRailAdBiddedCTR,7/31/2016,0.01571714,0.016115371,0.102546146,0.103396816,582386,567419
RightRailAdBiddedCTR,8/1/2016,0.01241485,0.012860998,0.090712769,0.091767298,976135,951999
RightRailAdBiddedCTR,8/2/2016,0.012483008,0.012806591,0.091893313,0.092011259,955849,932732
RightRailAdBiddedCTR,8/3/2016,0.012379119,0.012934556,0.090519929,0.092697607,940399,912921
RightRailAdBiddedCTR,8/4/2016,0.012498896,0.01328581,0.091544337,0.094967627,974392,919339
RightRailAdBiddedCTR,8/5/2016,0.012435066,0.012908024,0.091286799,0.092621176,946286,918225
RightRailAdBiddedCTR,8/6/2016,0.015327294,0.016041399,0.100537997,0.102919924,624237,606747
RightRailAdBiddedCTR,8/7/2016,0.015545009,0.016230518,0.101681318,0.102838793,679925,658322
RightRailAdBiddedCTR,8/8/2016,0.01246314,0.013013886,0.090315329,0.092484614,1136296,1099734
RightRailAdBiddedCTR,8/9/2016,0.012307841,0.013432622,0.090257191,0.093990016,1100590,1025847
RightRailAdBiddedCTR,8/10/2016,0.013136603,0.01405399,0.094826995,0.097612122,1098151,1023331
RightRailAdBiddedCTR,8/11/2016,0.013112577,0.013887277,0.095580813,0.096968393,1074127,1000233
RightRailAdBiddedCTR,8/12/2016,0.012722502,0.013624283,0.092119181,0.095461965,1000604,930734
RightRailAdClickPerItem,7/30/2016,0.003481257,0.003502315,0.031737941,0.030829929,566751,550909
RightRailAdClickPerItem,7/31/2016,0.003397409,0.003487857,0.030504267,0.030685346,582386,567419
RightRailAdClickPerItem,8/1/2016,0.002889634,0.002900267,0.028919664,0.028354983,976135,951999
RightRailAdClickPerItem,8/2/2016,0.002877988,0.002909076,0.029158516,0.028560876,955849,932732
RightRailAdClickPerItem,8/3/2016,0.002829587,0.002886459,0.028433578,0.028019512,940399,912921
RightRailAdClickPerItem,8/4/2016,0.002902749,0.003015096,0.029340202,0.029151271,974392,919339
RightRailAdClickPerItem,8/5/2016,0.002814923,0.00288609,0.027933383,0.027957596,946286,918225
RightRailAdClickPerItem,8/6/2016,0.003397441,0.003539897,0.030888144,0.031708605,624237,606747
RightRailAdClickPerItem,8/7/2016,0.003453304,0.003581773,0.0317839,0.031633577,679925,658322
RightRailAdClickPerItem,8/8/2016,0.002889018,0.002940514,0.029124506,0.028617386,1136296,1099734
RightRailAdClickPerItem,8/9/2016,0.002856825,0.003054353,0.029119033,0.0294471,1100590,1025847
RightRailAdClickPerItem,8/10/2016,0.003017946,0.003199975,0.029782571,0.030608488,1098151,1023331
RightRailAdClickPerItem,8/11/2016,0.003057396,0.00314522,0.030746497,0.030320953,1074127,1000233
RightRailAdClickPerItem,8/12/2016,0.002949451,0.00310059,0.030143718,0.029960406,1000604,930734
RightRailAdClickYield,7/30/2016,0.00480824,0.004763045,0.05475089,0.053010698,1400023,1399150
RightRailAdClickYield,7/31/2016,0.004837793,0.004809727,0.054075158,0.053606892,1428657,1430855
RightRailAdClickYield,8/1/2016,0.003997525,0.00401471,0.048878145,0.048591208,2243454,2244708
RightRailAdClickYield,8/2/2016,0.003927104,0.003947516,0.048363135,0.047981502,2219949,2219621
RightRailAdClickYield,8/3/2016,0.003905285,0.003937565,0.04819412,0.048014524,2207500,2206242
RightRailAdClickYield,8/4/2016,0.003874575,0.003843567,0.047919377,0.048298996,2308661,2308457
